,time,latitude,longitude,number,step,surface,valid_time,u10,v10,t2m,blh,sp,tcc
35,2023-01-09 18:00:00,51.75,19.5,0,0 days,0.0,2023-01-09 18:00:00,3.4753113,0.56373596,279.10425,450.00488,98067.125,0.9807129
36,2023-01-10 00:00:00,51.75,19.5,0,0 days,0.0,2023-01-10 00:00:00,2.7693787,-0.8853302,278.4292,613.42847,98478.5,1.0
37,2023-01-10 06:00:00,51.75,19.5,0,0 days,0.0,2023-01-10 06:00:00,1.3966675,-1.0878754,276.73267,160.35596,98889.75,1.0
38,2023-01-10 12:00:00,51.75,19.5,0,0 days,0.0,2023-01-10 12:00:00,2.5509949,-1.2337799,278.04004,323.1621,99284.5,1.0
39,2023-01-10 18:00:00,51.75,19.5,0,0 days,0.0,2023-01-10 18:00:00,2.3582306,-1.3058319,277.71216,323.5105,99651.81,1.0
40,2023-01-11 00:00:00,51.75,19.5,0,0 days,0.0,2023-01-11 00:00:00,2.3075104,-0.3585205,277.47852,199.62968,99788.25,0.86990356
41,2023-01-11 06:00:00,51.75,19.5,0,0 days,0.0,2023-01-11 06:00:00,-0.19172668,2.7736053,275.36255,120.095856,99666.81,0.875885
42,2023-01-11 12:00:00,51.75,19.5,0,0 days,0.0,2023-01-11 12:00:00,0.013092041,5.916733,278.1975,642.07886,99427.81,1.0
43,2023-01-11 18:00:00,51.75,19.5,0,0 days,0.0,2023-01-11 18:00:00,0.23855591,5.0762634,276.55176,412.18677,99170.81,1.0
44,2023-01-12 00:00:00,51.75,19.5,0,0 days,0.0,2023-01-12 00:00:00,2.6186066,3.4545746,277.8689,340.3811,99212.31,1.0
45,2023-01-12 06:00:00,51.75,19.5,0,0 days,0.0,2023-01-12 06:00:00,3.0178375,2.759964,278.86914,384.57324,99346.5,0.9919739
46,2023-01-12 12:00:00,51.75,19.5,0,0 days,0.0,2023-01-12 12:00:00,2.4986572,4.3165894,281.31274,568.13696,99235.375,0.05090332
47,2023-01-12 18:00:00,51.75,19.5,0,0 days,0.0,2023-01-12 18:00:00,2.7138367,5.4023895,279.15845,689.02124,99051.19,0.45791626
48,2023-01-13 00:00:00,51.75,19.5,0,0 days,0.0,2023-01-13 00:00:00,2.637909,5.004608,279.68384,555.8484,98937.75,1.0
49,2023-01-13 06:00:00,51.75,19.5,0,0 days,0.0,2023-01-13 06:00:00,3.204361,5.2287445,279.7556,624.2864,98759.5,1.0
50,2023-01-13 12:00:00,51.75,19.5,0,0 days,0.0,2023-01-13 12:00:00,2.8000946,4.2701263,281.48096,612.95703,98725.31,0.98443604
51,2023-01-13 18:00:00,51.75,19.5,0,0 days,0.0,2023-01-13 18:00:00,3.29953,3.770691,280.70142,517.5947,98815.625,1.0
52,2023-01-14 00:00:00,51.75,19.5,0,0 days,0.0,2023-01-14 00:00:00,3.8555298,3.2561493,278.43823,535.52124,99092.25,0.65927124
53,2023-01-14 06:00:00,51.75,19.5,0,0 days,0.0,2023-01-14 06:00:00,3.9836884,2.4067383,277.42578,487.90186,99345.5,0.09591675
54,2023-01-14 12:00:00,51.75,19.5,0,0 days,0.0,2023-01-14 12:00:00,3.4662018,3.3138428,280.8191,1097.4968,99456.375,0.7983093
55,2023-01-14 18:00:00,51.75,19.5,0,0 days,0.0,2023-01-14 18:00:00,1.0190887,5.8428345,277.84033,600.9016,99198.56,1.0
