,time,step,latitude,longitude,number,surface,valid_time,tp
99,2022-01-04 18:00:00,0 days 04:00:00,52.5,17.0,0,0.0,2022-01-04 22:00:00,1.335144e-05
100,2022-01-04 18:00:00,0 days 05:00:00,52.5,17.0,0,0.0,2022-01-04 23:00:00,2.2888184e-05
101,2022-01-04 18:00:00,0 days 06:00:00,52.5,17.0,0,0.0,2022-01-05 00:00:00,4.386902e-05
102,2022-01-04 18:00:00,0 days 07:00:00,52.5,17.0,0,0.0,2022-01-05 01:00:00,7.390976e-05
103,2022-01-04 18:00:00,0 days 08:00:00,52.5,17.0,0,0.0,2022-01-05 02:00:00,0.00010728836
104,2022-01-04 18:00:00,0 days 09:00:00,52.5,17.0,0,0.0,2022-01-05 03:00:00,5.2452087e-05
105,2022-01-04 18:00:00,0 days 10:00:00,52.5,17.0,0,0.0,2022-01-05 04:00:00,8.583069e-06
106,2022-01-04 18:00:00,0 days 11:00:00,52.5,17.0,0,0.0,2022-01-05 05:00:00,1.5735626e-05
107,2022-01-04 18:00:00,0 days 12:00:00,52.5,17.0,0,0.0,2022-01-05 06:00:00,7.9631805e-05
108,2022-01-05 06:00:00,0 days 01:00:00,52.5,17.0,0,0.0,2022-01-05 07:00:00,0.00069999695
109,2022-01-05 06:00:00,0 days 02:00:00,52.5,17.0,0,0.0,2022-01-05 08:00:00,0.00038719177
110,2022-01-05 06:00:00,0 days 03:00:00,52.5,17.0,0,0.0,2022-01-05 09:00:00,9.202957e-05
111,2022-01-05 06:00:00,0 days 04:00:00,52.5,17.0,0,0.0,2022-01-05 10:00:00,6.771088e-05
112,2022-01-05 06:00:00,0 days 05:00:00,52.5,17.0,0,0.0,2022-01-05 11:00:00,9.536743e-05
113,2022-01-05 06:00:00,0 days 06:00:00,52.5,17.0,0,0.0,2022-01-05 12:00:00,2.193451e-05
114,2022-01-05 06:00:00,0 days 07:00:00,52.5,17.0,0,0.0,2022-01-05 13:00:00,1.9073486e-06
115,2022-01-05 06:00:00,0 days 08:00:00,52.5,17.0,0,0.0,2022-01-05 14:00:00,2.3841858e-06
116,2022-01-05 06:00:00,0 days 09:00:00,52.5,17.0,0,0.0,2022-01-05 15:00:00,4.2915344e-06
117,2022-01-05 06:00:00,0 days 10:00:00,52.5,17.0,0,0.0,2022-01-05 16:00:00,6.198883e-06
118,2022-01-05 06:00:00,0 days 11:00:00,52.5,17.0,0,0.0,2022-01-05 17:00:00,1.7166138e-05
119,2022-01-05 06:00:00,0 days 12:00:00,52.5,17.0,0,0.0,2022-01-05 18:00:00,8.869171e-05
120,2022-01-05 18:00:00,0 days 01:00:00,52.5,17.0,0,0.0,2022-01-05 19:00:00,1.4781952e-05
