,time,latitude,longitude,number,step,surface,valid_time,u10,v10,t2m,blh,sp,tcc
39,2004-01-10 18:00:00,51.75,19.5,0,0 days,0.0,2004-01-10 18:00:00,-0.0539093,-2.5480347,266.33716,265.48584,99057.75,0.90682983
40,2004-01-11 00:00:00,51.75,19.5,0,0 days,0.0,2004-01-11 00:00:00,0.5658417,-0.81658936,265.70752,128.64618,99460.75,0.86798096
41,2004-01-11 06:00:00,51.75,19.5,0,0 days,0.0,2004-01-11 06:00:00,-0.13301086,0.7726593,265.77832,124.785965,99562.31,1.0
42,2004-01-11 12:00:00,51.75,19.5,0,0 days,0.0,2004-01-11 12:00:00,-0.672348,3.6245728,268.20605,263.48535,99258.69,1.0
43,2004-01-11 18:00:00,51.75,19.5,0,0 days,0.0,2004-01-11 18:00:00,-0.4278717,5.9499054,271.78223,435.31738,98604.875,1.0
44,2004-01-12 00:00:00,51.75,19.5,0,0 days,0.0,2004-01-12 00:00:00,2.6501923,7.2671204,273.88696,713.31396,97964.375,1.0
45,2004-01-12 06:00:00,51.75,19.5,0,0 days,0.0,2004-01-12 06:00:00,4.1865387,3.7550964,275.5869,388.11963,97930.81,1.0
46,2004-01-12 12:00:00,51.75,19.5,0,0 days,0.0,2004-01-12 12:00:00,5.753586,-0.5371094,274.6521,452.16626,98011.31,1.0
47,2004-01-12 18:00:00,51.75,19.5,0,0 days,0.0,2004-01-12 18:00:00,1.6302948,2.4302216,274.33105,146.77054,98016.75,0.21627808
48,2004-01-13 00:00:00,51.75,19.5,0,0 days,0.0,2004-01-13 00:00:00,-1.4808655,2.7171326,271.86133,117.20708,97673.75,1.0
49,2004-01-13 06:00:00,51.75,19.5,0,0 days,0.0,2004-01-13 06:00:00,-1.9020386,1.9638824,272.46362,162.83282,97634.875,1.0
50,2004-01-13 12:00:00,51.75,19.5,0,0 days,0.0,2004-01-13 12:00:00,-0.31860352,2.6228638,273.30957,225.70181,97280.625,1.0
51,2004-01-13 18:00:00,51.75,19.5,0,0 days,0.0,2004-01-13 18:00:00,-0.4823761,5.9485016,274.31714,570.10596,96672.25,1.0
52,2004-01-14 00:00:00,51.75,19.5,0,0 days,0.0,2004-01-14 00:00:00,4.7609406,3.4331512,275.46655,542.30444,96157.875,0.55996704
53,2004-01-14 06:00:00,51.75,19.5,0,0 days,0.0,2004-01-14 06:00:00,7.737198,3.4340973,276.12354,1156.311,96247.81,0.81726074
54,2004-01-14 12:00:00,51.75,19.5,0,0 days,0.0,2004-01-14 12:00:00,10.116318,1.5637817,277.25757,1503.5183,96473.56,0.95599365
55,2004-01-14 18:00:00,51.75,19.5,0,0 days,0.0,2004-01-14 18:00:00,8.903336,0.72169495,275.78955,1312.6028,96822.44,0.9764404
56,2004-01-15 00:00:00,51.75,19.5,0,0 days,0.0,2004-01-15 00:00:00,6.1661224,-0.3566742,275.11987,978.84546,97069.31,0.9333191
57,2004-01-15 06:00:00,51.75,19.5,0,0 days,0.0,2004-01-15 06:00:00,2.7940063,0.21182251,274.6128,334.03174,97220.19,0.99798584
58,2004-01-15 12:00:00,51.75,19.5,0,0 days,0.0,2004-01-15 12:00:00,1.0075836,-2.0249023,274.82397,442.6687,97403.875,0.99557495
59,2004-01-15 18:00:00,51.75,19.5,0,0 days,0.0,2004-01-15 18:00:00,2.5933838,-2.073532,272.51245,568.8176,97941.44,0.8001709
60,2004-01-16 00:00:00,51.75,19.5,0,0 days,0.0,2004-01-16 00:00:00,3.4980774,-0.10810852,271.96533,322.53467,98252.75,0.82455444
61,2004-01-16 06:00:00,51.75,19.5,0,0 days,0.0,2004-01-16 06:00:00,2.5298462,2.1479645,273.354,318.88232,98286.375,1.0
62,2004-01-16 12:00:00,51.75,19.5,0,0 days,0.0,2004-01-16 12:00:00,0.43684387,4.4257507,274.9956,864.89575,97962.875,1.0
63,2004-01-16 18:00:00,51.75,19.5,0,0 days,0.0,2004-01-16 18:00:00,2.2595367,6.2039185,274.9568,1000.8523,97466.31,1.0
64,2004-01-17 00:00:00,51.75,19.5,0,0 days,0.0,2004-01-17 00:00:00,3.6534424,5.2989197,274.8872,612.9304,97215.56,0.6062622
65,2004-01-17 06:00:00,51.75,19.5,0,0 days,0.0,2004-01-17 06:00:00,3.9361572,4.970688,275.92358,584.02295,97165.44,0.87231445
66,2004-01-17 12:00:00,51.75,19.5,0,0 days,0.0,2004-01-17 12:00:00,5.893448,2.5917816,278.06934,1172.5339,97337.5,0.94070435
67,2004-01-17 18:00:00,51.75,19.5,0,0 days,0.0,2004-01-17 18:00:00,3.8707428,1.1696014,276.36597,479.79346,97732.44,0.95635986
68,2004-01-18 00:00:00,51.75,19.5,0,0 days,0.0,2004-01-18 00:00:00,1.874054,-0.60035706,274.9961,139.79796,98097.69,1.0
