,time,step,latitude,longitude,number,surface,valid_time,tp
46,2024-01-02 06:00:00,0 days 11:00:00,51.75,19.5,0,0.0,2024-01-02 17:00:00,0.00021457672
47,2024-01-02 06:00:00,0 days 12:00:00,51.75,19.5,0,0.0,2024-01-02 18:00:00,0.00034713745
48,2024-01-02 18:00:00,0 days 01:00:00,51.75,19.5,0,0.0,2024-01-02 19:00:00,0.00049877167
49,2024-01-02 18:00:00,0 days 02:00:00,51.75,19.5,0,0.0,2024-01-02 20:00:00,0.00041103363
50,2024-01-02 18:00:00,0 days 03:00:00,51.75,19.5,0,0.0,2024-01-02 21:00:00,0.00022315979
51,2024-01-02 18:00:00,0 days 04:00:00,51.75,19.5,0,0.0,2024-01-02 22:00:00,0.00018978119
52,2024-01-02 18:00:00,0 days 05:00:00,51.75,19.5,0,0.0,2024-01-02 23:00:00,0.0002617836
53,2024-01-02 18:00:00,0 days 06:00:00,51.75,19.5,0,0.0,2024-01-03 00:00:00,0.00041866302
54,2024-01-02 18:00:00,0 days 07:00:00,51.75,19.5,0,0.0,2024-01-03 01:00:00,0.0006017685
55,2024-01-02 18:00:00,0 days 08:00:00,51.75,19.5,0,0.0,2024-01-03 02:00:00,0.00072956085
56,2024-01-02 18:00:00,0 days 09:00:00,51.75,19.5,0,0.0,2024-01-03 03:00:00,0.00081300735
57,2024-01-02 18:00:00,0 days 10:00:00,51.75,19.5,0,0.0,2024-01-03 04:00:00,0.0009469986
58,2024-01-02 18:00:00,0 days 11:00:00,51.75,19.5,0,0.0,2024-01-03 05:00:00,0.00091934204
59,2024-01-02 18:00:00,0 days 12:00:00,51.75,19.5,0,0.0,2024-01-03 06:00:00,0.0010032654
60,2024-01-03 06:00:00,0 days 01:00:00,51.75,19.5,0,0.0,2024-01-03 07:00:00,0.0012097359
61,2024-01-03 06:00:00,0 days 02:00:00,51.75,19.5,0,0.0,2024-01-03 08:00:00,0.0010766983
62,2024-01-03 06:00:00,0 days 03:00:00,51.75,19.5,0,0.0,2024-01-03 09:00:00,0.00031661987
63,2024-01-03 06:00:00,0 days 04:00:00,51.75,19.5,0,0.0,2024-01-03 10:00:00,9.775162e-05
64,2024-01-03 06:00:00,0 days 05:00:00,51.75,19.5,0,0.0,2024-01-03 11:00:00,3.9577484e-05
65,2024-01-03 06:00:00,0 days 06:00:00,51.75,19.5,0,0.0,2024-01-03 12:00:00,9.202957e-05
66,2024-01-03 06:00:00,0 days 07:00:00,51.75,19.5,0,0.0,2024-01-03 13:00:00,0.0010905266
67,2024-01-03 06:00:00,0 days 08:00:00,51.75,19.5,0,0.0,2024-01-03 14:00:00,0.0001282692
68,2024-01-03 06:00:00,0 days 09:00:00,51.75,19.5,0,0.0,2024-01-03 15:00:00,0.00046253204
69,2024-01-03 06:00:00,0 days 10:00:00,51.75,19.5,0,0.0,2024-01-03 16:00:00,0.0003452301
70,2024-01-03 06:00:00,0 days 11:00:00,51.75,19.5,0,0.0,2024-01-03 17:00:00,0.00011730194
71,2024-01-03 06:00:00,0 days 12:00:00,51.75,19.5,0,0.0,2024-01-03 18:00:00,0.0002450943
72,2024-01-03 18:00:00,0 days 01:00:00,51.75,19.5,0,0.0,2024-01-03 19:00:00,0.00032234192
73,2024-01-03 18:00:00,0 days 02:00:00,51.75,19.5,0,0.0,2024-01-03 20:00:00,0.00041294098
74,2024-01-03 18:00:00,0 days 03:00:00,51.75,19.5,0,0.0,2024-01-03 21:00:00,0.00038433075
75,2024-01-03 18:00:00,0 days 04:00:00,51.75,19.5,0,0.0,2024-01-03 22:00:00,0.00020074844
76,2024-01-03 18:00:00,0 days 05:00:00,51.75,19.5,0,0.0,2024-01-03 23:00:00,0.00016927719
77,2024-01-03 18:00:00,0 days 06:00:00,51.75,19.5,0,0.0,2024-01-04 00:00:00,0.00012111664
78,2024-01-03 18:00:00,0 days 07:00:00,51.75,19.5,0,0.0,2024-01-04 01:00:00,8.010864e-05
79,2024-01-03 18:00:00,0 days 08:00:00,51.75,19.5,0,0.0,2024-01-04 02:00:00,0.0002861023
80,2024-01-03 18:00:00,0 days 09:00:00,51.75,19.5,0,0.0,2024-01-04 03:00:00,0.0002527237
81,2024-01-03 18:00:00,0 days 10:00:00,51.75,19.5,0,0.0,2024-01-04 04:00:00,0.00029468536
82,2024-01-03 18:00:00,0 days 11:00:00,51.75,19.5,0,0.0,2024-01-04 05:00:00,0.00037956238
83,2024-01-03 18:00:00,0 days 12:00:00,51.75,19.5,0,0.0,2024-01-04 06:00:00,0.00042772293
84,2024-01-04 06:00:00,0 days 01:00:00,51.75,19.5,0,0.0,2024-01-04 07:00:00,0.0005517006
85,2024-01-04 06:00:00,0 days 02:00:00,51.75,19.5,0,0.0,2024-01-04 08:00:00,0.0004386902
86,2024-01-04 06:00:00,0 days 03:00:00,51.75,19.5,0,0.0,2024-01-04 09:00:00,0.00033140182
87,2024-01-04 06:00:00,0 days 04:00:00,51.75,19.5,0,0.0,2024-01-04 10:00:00,0.00019073486
88,2024-01-04 06:00:00,0 days 05:00:00,51.75,19.5,0,0.0,2024-01-04 11:00:00,0.0002989769
89,2024-01-04 06:00:00,0 days 06:00:00,51.75,19.5,0,0.0,2024-01-04 12:00:00,0.00060224533
90,2024-01-04 06:00:00,0 days 07:00:00,51.75,19.5,0,0.0,2024-01-04 13:00:00,0.00083351135
91,2024-01-04 06:00:00,0 days 08:00:00,51.75,19.5,0,0.0,2024-01-04 14:00:00,0.0002412796
92,2024-01-04 06:00:00,0 days 09:00:00,51.75,19.5,0,0.0,2024-01-04 15:00:00,5.4359436e-05
93,2024-01-04 06:00:00,0 days 10:00:00,51.75,19.5,0,0.0,2024-01-04 16:00:00,0.00013828278
94,2024-01-04 06:00:00,0 days 11:00:00,51.75,19.5,0,0.0,2024-01-04 17:00:00,0.00030612946
95,2024-01-04 06:00:00,0 days 12:00:00,51.75,19.5,0,0.0,2024-01-04 18:00:00,0.00027370453
96,2024-01-04 18:00:00,0 days 01:00:00,51.75,19.5,0,0.0,2024-01-04 19:00:00,0.00021457672
97,2024-01-04 18:00:00,0 days 02:00:00,51.75,19.5,0,0.0,2024-01-04 20:00:00,0.00023317337
98,2024-01-04 18:00:00,0 days 03:00:00,51.75,19.5,0,0.0,2024-01-04 21:00:00,0.00014066696
99,2024-01-04 18:00:00,0 days 04:00:00,51.75,19.5,0,0.0,2024-01-04 22:00:00,6.484985e-05
100,2024-01-04 18:00:00,0 days 05:00:00,51.75,19.5,0,0.0,2024-01-04 23:00:00,4.863739e-05
101,2024-01-04 18:00:00,0 days 06:00:00,51.75,19.5,0,0.0,2024-01-05 00:00:00,3.6239624e-05
102,2024-01-04 18:00:00,0 days 07:00:00,51.75,19.5,0,0.0,2024-01-05 01:00:00,3.33786e-05
103,2024-01-04 18:00:00,0 days 08:00:00,51.75,19.5,0,0.0,2024-01-05 02:00:00,5.722046e-06
104,2024-01-04 18:00:00,0 days 09:00:00,51.75,19.5,0,0.0,2024-01-05 03:00:00,3.33786e-06
105,2024-01-04 18:00:00,0 days 10:00:00,51.75,19.5,0,0.0,2024-01-05 04:00:00,9.536743e-07
106,2024-01-04 18:00:00,0 days 11:00:00,51.75,19.5,0,0.0,2024-01-05 05:00:00,0.0
107,2024-01-04 18:00:00,0 days 12:00:00,51.75,19.5,0,0.0,2024-01-05 06:00:00,0.0
108,2024-01-05 06:00:00,0 days 01:00:00,51.75,19.5,0,0.0,2024-01-05 07:00:00,9.536743e-07
109,2024-01-05 06:00:00,0 days 02:00:00,51.75,19.5,0,0.0,2024-01-05 08:00:00,4.7683716e-07
110,2024-01-05 06:00:00,0 days 03:00:00,51.75,19.5,0,0.0,2024-01-05 09:00:00,4.7683716e-07
111,2024-01-05 06:00:00,0 days 04:00:00,51.75,19.5,0,0.0,2024-01-05 10:00:00,2.861023e-06
112,2024-01-05 06:00:00,0 days 05:00:00,51.75,19.5,0,0.0,2024-01-05 11:00:00,9.536743e-06
113,2024-01-05 06:00:00,0 days 06:00:00,51.75,19.5,0,0.0,2024-01-05 12:00:00,3.4332275e-05
114,2024-01-05 06:00:00,0 days 07:00:00,51.75,19.5,0,0.0,2024-01-05 13:00:00,7.724762e-05
115,2024-01-05 06:00:00,0 days 08:00:00,51.75,19.5,0,0.0,2024-01-05 14:00:00,8.583069e-05
116,2024-01-05 06:00:00,0 days 09:00:00,51.75,19.5,0,0.0,2024-01-05 15:00:00,0.00012302399
117,2024-01-05 06:00:00,0 days 10:00:00,51.75,19.5,0,0.0,2024-01-05 16:00:00,0.00037193298
118,2024-01-05 06:00:00,0 days 11:00:00,51.75,19.5,0,0.0,2024-01-05 17:00:00,0.000207901
119,2024-01-05 06:00:00,0 days 12:00:00,51.75,19.5,0,0.0,2024-01-05 18:00:00,0.00012779236
120,2024-01-05 18:00:00,0 days 01:00:00,51.75,19.5,0,0.0,2024-01-05 19:00:00,1.2397766e-05
121,2024-01-05 18:00:00,0 days 02:00:00,51.75,19.5,0,0.0,2024-01-05 20:00:00,6.771088e-05
122,2024-01-05 18:00:00,0 days 03:00:00,51.75,19.5,0,0.0,2024-01-05 21:00:00,0.00019741058
123,2024-01-05 18:00:00,0 days 04:00:00,51.75,19.5,0,0.0,2024-01-05 22:00:00,0.00027608871
124,2024-01-05 18:00:00,0 days 05:00:00,51.75,19.5,0,0.0,2024-01-05 23:00:00,0.00025701523
125,2024-01-05 18:00:00,0 days 06:00:00,51.75,19.5,0,0.0,2024-01-06 00:00:00,0.00024461746
126,2024-01-05 18:00:00,0 days 07:00:00,51.75,19.5,0,0.0,2024-01-06 01:00:00,0.000207901
127,2024-01-05 18:00:00,0 days 08:00:00,51.75,19.5,0,0.0,2024-01-06 02:00:00,0.00017499924
128,2024-01-05 18:00:00,0 days 09:00:00,51.75,19.5,0,0.0,2024-01-06 03:00:00,0.00019550323
129,2024-01-05 18:00:00,0 days 10:00:00,51.75,19.5,0,0.0,2024-01-06 04:00:00,0.00020313263
130,2024-01-05 18:00:00,0 days 11:00:00,51.75,19.5,0,0.0,2024-01-06 05:00:00,0.00018978119
131,2024-01-05 18:00:00,0 days 12:00:00,51.75,19.5,0,0.0,2024-01-06 06:00:00,0.00014591217
132,2024-01-06 06:00:00,0 days 01:00:00,51.75,19.5,0,0.0,2024-01-06 07:00:00,4.196167e-05
133,2024-01-06 06:00:00,0 days 02:00:00,51.75,19.5,0,0.0,2024-01-06 08:00:00,7.772446e-05
134,2024-01-06 06:00:00,0 days 03:00:00,51.75,19.5,0,0.0,2024-01-06 09:00:00,6.771088e-05
135,2024-01-06 06:00:00,0 days 04:00:00,51.75,19.5,0,0.0,2024-01-06 10:00:00,5.2452087e-05
136,2024-01-06 06:00:00,0 days 05:00:00,51.75,19.5,0,0.0,2024-01-06 11:00:00,4.1484833e-05
137,2024-01-06 06:00:00,0 days 06:00:00,51.75,19.5,0,0.0,2024-01-06 12:00:00,3.4332275e-05
138,2024-01-06 06:00:00,0 days 07:00:00,51.75,19.5,0,0.0,2024-01-06 13:00:00,2.861023e-05
139,2024-01-06 06:00:00,0 days 08:00:00,51.75,19.5,0,0.0,2024-01-06 14:00:00,1.7642975e-05
140,2024-01-06 06:00:00,0 days 09:00:00,51.75,19.5,0,0.0,2024-01-06 15:00:00,8.583069e-06
141,2024-01-06 06:00:00,0 days 10:00:00,51.75,19.5,0,0.0,2024-01-06 16:00:00,5.2452087e-06
142,2024-01-06 06:00:00,0 days 11:00:00,51.75,19.5,0,0.0,2024-01-06 17:00:00,3.8146973e-06
143,2024-01-06 06:00:00,0 days 12:00:00,51.75,19.5,0,0.0,2024-01-06 18:00:00,1.9073486e-06
144,2024-01-06 18:00:00,0 days 01:00:00,51.75,19.5,0,0.0,2024-01-06 19:00:00,2.9563904e-05
145,2024-01-06 18:00:00,0 days 02:00:00,51.75,19.5,0,0.0,2024-01-06 20:00:00,1.8119812e-05
146,2024-01-06 18:00:00,0 days 03:00:00,51.75,19.5,0,0.0,2024-01-06 21:00:00,7.1525574e-06
147,2024-01-06 18:00:00,0 days 04:00:00,51.75,19.5,0,0.0,2024-01-06 22:00:00,2.3841858e-06
148,2024-01-06 18:00:00,0 days 05:00:00,51.75,19.5,0,0.0,2024-01-06 23:00:00,1.9073486e-06
149,2024-01-06 18:00:00,0 days 06:00:00,51.75,19.5,0,0.0,2024-01-07 00:00:00,2.3841858e-06
150,2024-01-06 18:00:00,0 days 07:00:00,51.75,19.5,0,0.0,2024-01-07 01:00:00,2.861023e-06
151,2024-01-06 18:00:00,0 days 08:00:00,51.75,19.5,0,0.0,2024-01-07 02:00:00,2.3841858e-06
152,2024-01-06 18:00:00,0 days 09:00:00,51.75,19.5,0,0.0,2024-01-07 03:00:00,1.9073486e-06
153,2024-01-06 18:00:00,0 days 10:00:00,51.75,19.5,0,0.0,2024-01-07 04:00:00,9.536743e-07
