,time,isobaricInhPa,latitude,longitude,number,step,valid_time,t
49,2024-01-07 00:00:00,925.0,51.75,19.5,0,0 days,2024-01-07 00:00:00,265.3203
50,2024-01-07 06:00:00,1000.0,51.75,19.5,0,0 days,2024-01-07 06:00:00,265.70093
51,2024-01-07 06:00:00,925.0,51.75,19.5,0,0 days,2024-01-07 06:00:00,263.39258
52,2024-01-07 12:00:00,1000.0,51.75,19.5,0,0 days,2024-01-07 12:00:00,265.31738
53,2024-01-07 12:00:00,925.0,51.75,19.5,0,0 days,2024-01-07 12:00:00,261.01172
54,2024-01-07 18:00:00,1000.0,51.75,19.5,0,0 days,2024-01-07 18:00:00,265.2898
55,2024-01-07 18:00:00,925.0,51.75,19.5,0,0 days,2024-01-07 18:00:00,260.2307
56,2024-01-08 00:00:00,1000.0,51.75,19.5,0,0 days,2024-01-08 00:00:00,263.2671
57,2024-01-08 00:00:00,925.0,51.75,19.5,0,0 days,2024-01-08 00:00:00,259.82153
58,2024-01-08 06:00:00,1000.0,51.75,19.5,0,0 days,2024-01-08 06:00:00,262.14966
59,2024-01-08 06:00:00,925.0,51.75,19.5,0,0 days,2024-01-08 06:00:00,264.42725
60,2024-01-08 12:00:00,1000.0,51.75,19.5,0,0 days,2024-01-08 12:00:00,262.96265
61,2024-01-08 12:00:00,925.0,51.75,19.5,0,0 days,2024-01-08 12:00:00,264.3828
62,2024-01-08 18:00:00,1000.0,51.75,19.5,0,0 days,2024-01-08 18:00:00,261.4165
63,2024-01-08 18:00:00,925.0,51.75,19.5,0,0 days,2024-01-08 18:00:00,266.27197
64,2024-01-09 00:00:00,1000.0,51.75,19.5,0,0 days,2024-01-09 00:00:00,260.15283
65,2024-01-09 00:00:00,925.0,51.75,19.5,0,0 days,2024-01-09 00:00:00,265.42017
66,2024-01-09 06:00:00,1000.0,51.75,19.5,0,0 days,2024-01-09 06:00:00,260.65063
67,2024-01-09 06:00:00,925.0,51.75,19.5,0,0 days,2024-01-09 06:00:00,266.68042
68,2024-01-09 12:00:00,1000.0,51.75,19.5,0,0 days,2024-01-09 12:00:00,265.33862
69,2024-01-09 12:00:00,925.0,51.75,19.5,0,0 days,2024-01-09 12:00:00,267.78833
70,2024-01-09 18:00:00,1000.0,51.75,19.5,0,0 days,2024-01-09 18:00:00,265.66602
71,2024-01-09 18:00:00,925.0,51.75,19.5,0,0 days,2024-01-09 18:00:00,268.6809
72,2024-01-10 00:00:00,1000.0,51.75,19.5,0,0 days,2024-01-10 00:00:00,264.12793
73,2024-01-10 00:00:00,925.0,51.75,19.5,0,0 days,2024-01-10 00:00:00,269.51782
74,2024-01-10 06:00:00,1000.0,51.75,19.5,0,0 days,2024-01-10 06:00:00,263.70898
75,2024-01-10 06:00:00,925.0,51.75,19.5,0,0 days,2024-01-10 06:00:00,270.5337
76,2024-01-10 12:00:00,1000.0,51.75,19.5,0,0 days,2024-01-10 12:00:00,268.69653
77,2024-01-10 12:00:00,925.0,51.75,19.5,0,0 days,2024-01-10 12:00:00,271.58716
78,2024-01-10 18:00:00,1000.0,51.75,19.5,0,0 days,2024-01-10 18:00:00,267.73828
79,2024-01-10 18:00:00,925.0,51.75,19.5,0,0 days,2024-01-10 18:00:00,273.16553
80,2024-01-11 00:00:00,1000.0,51.75,19.5,0,0 days,2024-01-11 00:00:00,267.13354
81,2024-01-11 00:00:00,925.0,51.75,19.5,0,0 days,2024-01-11 00:00:00,274.10645
82,2024-01-11 06:00:00,1000.0,51.75,19.5,0,0 days,2024-01-11 06:00:00,268.2168
83,2024-01-11 06:00:00,925.0,51.75,19.5,0,0 days,2024-01-11 06:00:00,273.4768
84,2024-01-11 12:00:00,1000.0,51.75,19.5,0,0 days,2024-01-11 12:00:00,270.63965
85,2024-01-11 12:00:00,925.0,51.75,19.5,0,0 days,2024-01-11 12:00:00,268.67334
86,2024-01-11 18:00:00,1000.0,51.75,19.5,0,0 days,2024-01-11 18:00:00,272.41357
87,2024-01-11 18:00:00,925.0,51.75,19.5,0,0 days,2024-01-11 18:00:00,270.09863
88,2024-01-12 00:00:00,1000.0,51.75,19.5,0,0 days,2024-01-12 00:00:00,271.34058
89,2024-01-12 00:00:00,925.0,51.75,19.5,0,0 days,2024-01-12 00:00:00,267.10352
90,2024-01-12 06:00:00,1000.0,51.75,19.5,0,0 days,2024-01-12 06:00:00,268.29883
91,2024-01-12 06:00:00,925.0,51.75,19.5,0,0 days,2024-01-12 06:00:00,263.9331
92,2024-01-12 12:00:00,1000.0,51.75,19.5,0,0 days,2024-01-12 12:00:00,271.34937
93,2024-01-12 12:00:00,925.0,51.75,19.5,0,0 days,2024-01-12 12:00:00,267.04395
94,2024-01-12 18:00:00,1000.0,51.75,19.5,0,0 days,2024-01-12 18:00:00,271.52295
95,2024-01-12 18:00:00,925.0,51.75,19.5,0,0 days,2024-01-12 18:00:00,270.1023
96,2024-01-13 00:00:00,1000.0,51.75,19.5,0,0 days,2024-01-13 00:00:00,271.15088
97,2024-01-13 00:00:00,925.0,51.75,19.5,0,0 days,2024-01-13 00:00:00,267.22974
98,2024-01-13 06:00:00,1000.0,51.75,19.5,0,0 days,2024-01-13 06:00:00,271.6001
99,2024-01-13 06:00:00,925.0,51.75,19.5,0,0 days,2024-01-13 06:00:00,267.7417
100,2024-01-13 12:00:00,1000.0,51.75,19.5,0,0 days,2024-01-13 12:00:00,272.90845
101,2024-01-13 12:00:00,925.0,51.75,19.5,0,0 days,2024-01-13 12:00:00,268.50806
102,2024-01-13 18:00:00,1000.0,51.75,19.5,0,0 days,2024-01-13 18:00:00,273.87817
103,2024-01-13 18:00:00,925.0,51.75,19.5,0,0 days,2024-01-13 18:00:00,269.7788
104,2024-01-14 00:00:00,1000.0,51.75,19.5,0,0 days,2024-01-14 00:00:00,274.594
105,2024-01-14 00:00:00,925.0,51.75,19.5,0,0 days,2024-01-14 00:00:00,270.67432
106,2024-01-14 06:00:00,1000.0,51.75,19.5,0,0 days,2024-01-14 06:00:00,274.77026
107,2024-01-14 06:00:00,925.0,51.75,19.5,0,0 days,2024-01-14 06:00:00,270.90503
108,2024-01-14 12:00:00,1000.0,51.75,19.5,0,0 days,2024-01-14 12:00:00,275.44824
109,2024-01-14 12:00:00,925.0,51.75,19.5,0,0 days,2024-01-14 12:00:00,270.86914
110,2024-01-14 18:00:00,1000.0,51.75,19.5,0,0 days,2024-01-14 18:00:00,274.73755
111,2024-01-14 18:00:00,925.0,51.75,19.5,0,0 days,2024-01-14 18:00:00,270.69043
112,2024-01-15 00:00:00,1000.0,51.75,19.5,0,0 days,2024-01-15 00:00:00,274.47754
113,2024-01-15 00:00:00,925.0,51.75,19.5,0,0 days,2024-01-15 00:00:00,270.7749
114,2024-01-15 06:00:00,1000.0,51.75,19.5,0,0 days,2024-01-15 06:00:00,274.19336
115,2024-01-15 06:00:00,925.0,51.75,19.5,0,0 days,2024-01-15 06:00:00,269.9209
116,2024-01-15 12:00:00,1000.0,51.75,19.5,0,0 days,2024-01-15 12:00:00,275.57495
117,2024-01-15 12:00:00,925.0,51.75,19.5,0,0 days,2024-01-15 12:00:00,270.9768
118,2024-01-15 18:00:00,1000.0,51.75,19.5,0,0 days,2024-01-15 18:00:00,274.5476
119,2024-01-15 18:00:00,925.0,51.75,19.5,0,0 days,2024-01-15 18:00:00,270.0288
120,2024-01-16 00:00:00,1000.0,51.75,19.5,0,0 days,2024-01-16 00:00:00,272.09204
121,2024-01-16 00:00:00,925.0,51.75,19.5,0,0 days,2024-01-16 00:00:00,267.2827
122,2024-01-16 06:00:00,1000.0,51.75,19.5,0,0 days,2024-01-16 06:00:00,270.25586
123,2024-01-16 06:00:00,925.0,51.75,19.5,0,0 days,2024-01-16 06:00:00,265.46387
124,2024-01-16 12:00:00,1000.0,51.75,19.5,0,0 days,2024-01-16 12:00:00,270.35522
125,2024-01-16 12:00:00,925.0,51.75,19.5,0,0 days,2024-01-16 12:00:00,265.19482
126,2024-01-16 18:00:00,1000.0,51.75,19.5,0,0 days,2024-01-16 18:00:00,270.11792
127,2024-01-16 18:00:00,925.0,51.75,19.5,0,0 days,2024-01-16 18:00:00,265.94702
128,2024-01-17 00:00:00,1000.0,51.75,19.5,0,0 days,2024-01-17 00:00:00,271.1565
129,2024-01-17 00:00:00,925.0,51.75,19.5,0,0 days,2024-01-17 00:00:00,268.97925
130,2024-01-17 06:00:00,1000.0,51.75,19.5,0,0 days,2024-01-17 06:00:00,270.47705
131,2024-01-17 06:00:00,925.0,51.75,19.5,0,0 days,2024-01-17 06:00:00,269.4358
132,2024-01-17 12:00:00,1000.0,51.75,19.5,0,0 days,2024-01-17 12:00:00,273.1853
133,2024-01-17 12:00:00,925.0,51.75,19.5,0,0 days,2024-01-17 12:00:00,271.7351
134,2024-01-17 18:00:00,1000.0,51.75,19.5,0,0 days,2024-01-17 18:00:00,274.22046
135,2024-01-17 18:00:00,925.0,51.75,19.5,0,0 days,2024-01-17 18:00:00,273.15894
136,2024-01-18 00:00:00,1000.0,51.75,19.5,0,0 days,2024-01-18 00:00:00,276.66943
137,2024-01-18 00:00:00,925.0,51.75,19.5,0,0 days,2024-01-18 00:00:00,273.4192
138,2024-01-18 06:00:00,1000.0,51.75,19.5,0,0 days,2024-01-18 06:00:00,274.833
139,2024-01-18 06:00:00,925.0,51.75,19.5,0,0 days,2024-01-18 06:00:00,271.72705
140,2024-01-18 12:00:00,1000.0,51.75,19.5,0,0 days,2024-01-18 12:00:00,273.4673
141,2024-01-18 12:00:00,925.0,51.75,19.5,0,0 days,2024-01-18 12:00:00,269.28296
142,2024-01-18 18:00:00,1000.0,51.75,19.5,0,0 days,2024-01-18 18:00:00,272.69995
143,2024-01-18 18:00:00,925.0,51.75,19.5,0,0 days,2024-01-18 18:00:00,268.88477
144,2024-01-19 00:00:00,1000.0,51.75,19.5,0,0 days,2024-01-19 00:00:00,270.29346
145,2024-01-19 00:00:00,925.0,51.75,19.5,0,0 days,2024-01-19 00:00:00,267.6726
146,2024-01-19 06:00:00,1000.0,51.75,19.5,0,0 days,2024-01-19 06:00:00,268.8916
147,2024-01-19 06:00:00,925.0,51.75,19.5,0,0 days,2024-01-19 06:00:00,268.90552
148,2024-01-19 12:00:00,1000.0,51.75,19.5,0,0 days,2024-01-19 12:00:00,272.49072
149,2024-01-19 12:00:00,925.0,51.75,19.5,0,0 days,2024-01-19 12:00:00,269.16162
150,2024-01-19 18:00:00,1000.0,51.75,19.5,0,0 days,2024-01-19 18:00:00,271.64087
151,2024-01-19 18:00:00,925.0,51.75,19.5,0,0 days,2024-01-19 18:00:00,266.57007
152,2024-01-20 00:00:00,1000.0,51.75,19.5,0,0 days,2024-01-20 00:00:00,272.0127
153,2024-01-20 00:00:00,925.0,51.75,19.5,0,0 days,2024-01-20 00:00:00,268.72705
154,2024-01-20 06:00:00,1000.0,51.75,19.5,0,0 days,2024-01-20 06:00:00,271.20483
155,2024-01-20 06:00:00,925.0,51.75,19.5,0,0 days,2024-01-20 06:00:00,267.719
156,2024-01-20 12:00:00,1000.0,51.75,19.5,0,0 days,2024-01-20 12:00:00,272.54517
157,2024-01-20 12:00:00,925.0,51.75,19.5,0,0 days,2024-01-20 12:00:00,267.71045
158,2024-01-20 18:00:00,1000.0,51.75,19.5,0,0 days,2024-01-20 18:00:00,273.24585
159,2024-01-20 18:00:00,925.0,51.75,19.5,0,0 days,2024-01-20 18:00:00,269.19824
160,2024-01-21 00:00:00,1000.0,51.75,19.5,0,0 days,2024-01-21 00:00:00,273.28198
161,2024-01-21 00:00:00,925.0,51.75,19.5,0,0 days,2024-01-21 00:00:00,270.2754
162,2024-01-21 06:00:00,1000.0,51.75,19.5,0,0 days,2024-01-21 06:00:00,272.34668
163,2024-01-21 06:00:00,925.0,51.75,19.5,0,0 days,2024-01-21 06:00:00,270.92114
164,2024-01-21 12:00:00,1000.0,51.75,19.5,0,0 days,2024-01-21 12:00:00,273.63257
165,2024-01-21 12:00:00,925.0,51.75,19.5,0,0 days,2024-01-21 12:00:00,270.95166
166,2024-01-21 18:00:00,1000.0,51.75,19.5,0,0 days,2024-01-21 18:00:00,273.6543
167,2024-01-21 18:00:00,925.0,51.75,19.5,0,0 days,2024-01-21 18:00:00,274.33716
168,2024-01-22 00:00:00,1000.0,51.75,19.5,0,0 days,2024-01-22 00:00:00,272.73657
169,2024-01-22 00:00:00,925.0,51.75,19.5,0,0 days,2024-01-22 00:00:00,275.52368
170,2024-01-22 06:00:00,1000.0,51.75,19.5,0,0 days,2024-01-22 06:00:00,273.49634
171,2024-01-22 06:00:00,925.0,51.75,19.5,0,0 days,2024-01-22 06:00:00,278.25464
172,2024-01-22 12:00:00,1000.0,51.75,19.5,0,0 days,2024-01-22 12:00:00,277.39917
173,2024-01-22 12:00:00,925.0,51.75,19.5,0,0 days,2024-01-22 12:00:00,278.28833
174,2024-01-22 18:00:00,1000.0,51.75,19.5,0,0 days,2024-01-22 18:00:00,277.05957
175,2024-01-22 18:00:00,925.0,51.75,19.5,0,0 days,2024-01-22 18:00:00,275.66138
176,2024-01-23 00:00:00,1000.0,51.75,19.5,0,0 days,2024-01-23 00:00:00,277.96973
177,2024-01-23 00:00:00,925.0,51.75,19.5,0,0 days,2024-01-23 00:00:00,275.65967
178,2024-01-23 06:00:00,1000.0,51.75,19.5,0,0 days,2024-01-23 06:00:00,276.77295
179,2024-01-23 06:00:00,925.0,51.75,19.5,0,0 days,2024-01-23 06:00:00,274.57593
180,2024-01-23 12:00:00,1000.0,51.75,19.5,0,0 days,2024-01-23 12:00:00,278.47632
181,2024-01-23 12:00:00,925.0,51.75,19.5,0,0 days,2024-01-23 12:00:00,273.35083
182,2024-01-23 18:00:00,1000.0,51.75,19.5,0,0 days,2024-01-23 18:00:00,277.5542
183,2024-01-23 18:00:00,925.0,51.75,19.5,0,0 days,2024-01-23 18:00:00,273.38403
184,2024-01-24 00:00:00,1000.0,51.75,19.5,0,0 days,2024-01-24 00:00:00,276.06055
185,2024-01-24 00:00:00,925.0,51.75,19.5,0,0 days,2024-01-24 00:00:00,273.36914
186,2024-01-24 06:00:00,1000.0,51.75,19.5,0,0 days,2024-01-24 06:00:00,276.51978
187,2024-01-24 06:00:00,925.0,51.75,19.5,0,0 days,2024-01-24 06:00:00,273.8518
188,2024-01-24 12:00:00,1000.0,51.75,19.5,0,0 days,2024-01-24 12:00:00,282.7876
189,2024-01-24 12:00:00,925.0,51.75,19.5,0,0 days,2024-01-24 12:00:00,278.94507
190,2024-01-24 18:00:00,1000.0,51.75,19.5,0,0 days,2024-01-24 18:00:00,281.28687
191,2024-01-24 18:00:00,925.0,51.75,19.5,0,0 days,2024-01-24 18:00:00,276.92456
192,2024-01-25 00:00:00,1000.0,51.75,19.5,0,0 days,2024-01-25 00:00:00,280.1084
193,2024-01-25 00:00:00,925.0,51.75,19.5,0,0 days,2024-01-25 00:00:00,275.33105
194,2024-01-25 06:00:00,1000.0,51.75,19.5,0,0 days,2024-01-25 06:00:00,278.97144
195,2024-01-25 06:00:00,925.0,51.75,19.5,0,0 days,2024-01-25 06:00:00,273.96777
196,2024-01-25 12:00:00,1000.0,51.75,19.5,0,0 days,2024-01-25 12:00:00,278.56494
197,2024-01-25 12:00:00,925.0,51.75,19.5,0,0 days,2024-01-25 12:00:00,273.61987
198,2024-01-25 18:00:00,1000.0,51.75,19.5,0,0 days,2024-01-25 18:00:00,276.52808
199,2024-01-25 18:00:00,925.0,51.75,19.5,0,0 days,2024-01-25 18:00:00,271.64038
200,2024-01-26 00:00:00,1000.0,51.75,19.5,0,0 days,2024-01-26 00:00:00,274.43994
201,2024-01-26 00:00:00,925.0,51.75,19.5,0,0 days,2024-01-26 00:00:00,268.91504
202,2024-01-26 06:00:00,1000.0,51.75,19.5,0,0 days,2024-01-26 06:00:00,273.19238
203,2024-01-26 06:00:00,925.0,51.75,19.5,0,0 days,2024-01-26 06:00:00,268.23193
204,2024-01-26 12:00:00,1000.0,51.75,19.5,0,0 days,2024-01-26 12:00:00,275.84692
205,2024-01-26 12:00:00,925.0,51.75,19.5,0,0 days,2024-01-26 12:00:00,270.86792
206,2024-01-26 18:00:00,1000.0,51.75,19.5,0,0 days,2024-01-26 18:00:00,277.12402
207,2024-01-26 18:00:00,925.0,51.75,19.5,0,0 days,2024-01-26 18:00:00,274.7173
208,2024-01-27 00:00:00,1000.0,51.75,19.5,0,0 days,2024-01-27 00:00:00,277.3982
209,2024-01-27 00:00:00,925.0,51.75,19.5,0,0 days,2024-01-27 00:00:00,272.24146
210,2024-01-27 06:00:00,1000.0,51.75,19.5,0,0 days,2024-01-27 06:00:00,275.8086
211,2024-01-27 06:00:00,925.0,51.75,19.5,0,0 days,2024-01-27 06:00:00,271.14648
212,2024-01-27 12:00:00,1000.0,51.75,19.5,0,0 days,2024-01-27 12:00:00,274.4292
213,2024-01-27 12:00:00,925.0,51.75,19.5,0,0 days,2024-01-27 12:00:00,270.75513
214,2024-01-27 18:00:00,1000.0,51.75,19.5,0,0 days,2024-01-27 18:00:00,275.3086
215,2024-01-27 18:00:00,925.0,51.75,19.5,0,0 days,2024-01-27 18:00:00,270.97437
216,2024-01-28 00:00:00,1000.0,51.75,19.5,0,0 days,2024-01-28 00:00:00,275.06958
217,2024-01-28 00:00:00,925.0,51.75,19.5,0,0 days,2024-01-28 00:00:00,269.93408
218,2024-01-28 06:00:00,1000.0,51.75,19.5,0,0 days,2024-01-28 06:00:00,275.74487
219,2024-01-28 06:00:00,925.0,51.75,19.5,0,0 days,2024-01-28 06:00:00,270.45435
220,2024-01-28 12:00:00,1000.0,51.75,19.5,0,0 days,2024-01-28 12:00:00,276.50903
221,2024-01-28 12:00:00,925.0,51.75,19.5,0,0 days,2024-01-28 12:00:00,271.1931
222,2024-01-28 18:00:00,1000.0,51.75,19.5,0,0 days,2024-01-28 18:00:00,276.36987
223,2024-01-28 18:00:00,925.0,51.75,19.5,0,0 days,2024-01-28 18:00:00,270.68066
224,2024-01-29 00:00:00,1000.0,51.75,19.5,0,0 days,2024-01-29 00:00:00,275.5664
225,2024-01-29 00:00:00,925.0,51.75,19.5,0,0 days,2024-01-29 00:00:00,273.85498
226,2024-01-29 06:00:00,1000.0,51.75,19.5,0,0 days,2024-01-29 06:00:00,273.48706
227,2024-01-29 06:00:00,925.0,51.75,19.5,0,0 days,2024-01-29 06:00:00,279.16357
228,2024-01-29 12:00:00,1000.0,51.75,19.5,0,0 days,2024-01-29 12:00:00,278.08813
229,2024-01-29 12:00:00,925.0,51.75,19.5,0,0 days,2024-01-29 12:00:00,281.52563
230,2024-01-29 18:00:00,1000.0,51.75,19.5,0,0 days,2024-01-29 18:00:00,276.91406
231,2024-01-29 18:00:00,925.0,51.75,19.5,0,0 days,2024-01-29 18:00:00,282.42944
232,2024-01-30 00:00:00,1000.0,51.75,19.5,0,0 days,2024-01-30 00:00:00,276.1245
233,2024-01-30 00:00:00,925.0,51.75,19.5,0,0 days,2024-01-30 00:00:00,283.14795
234,2024-01-30 06:00:00,1000.0,51.75,19.5,0,0 days,2024-01-30 06:00:00,274.6626
235,2024-01-30 06:00:00,925.0,51.75,19.5,0,0 days,2024-01-30 06:00:00,281.46167
236,2024-01-30 12:00:00,1000.0,51.75,19.5,0,0 days,2024-01-30 12:00:00,279.12964
237,2024-01-30 12:00:00,925.0,51.75,19.5,0,0 days,2024-01-30 12:00:00,281.4087
238,2024-01-30 18:00:00,1000.0,51.75,19.5,0,0 days,2024-01-30 18:00:00,276.89893
239,2024-01-30 18:00:00,925.0,51.75,19.5,0,0 days,2024-01-30 18:00:00,280.8069
240,2024-01-31 00:00:00,1000.0,51.75,19.5,0,0 days,2024-01-31 00:00:00,275.03516
241,2024-01-31 00:00:00,925.0,51.75,19.5,0,0 days,2024-01-31 00:00:00,279.15796
242,2024-01-31 06:00:00,1000.0,51.75,19.5,0,0 days,2024-01-31 06:00:00,275.91968
243,2024-01-31 06:00:00,925.0,51.75,19.5,0,0 days,2024-01-31 06:00:00,277.15552
244,2024-01-31 12:00:00,1000.0,51.75,19.5,0,0 days,2024-01-31 12:00:00,279.62598
245,2024-01-31 12:00:00,925.0,51.75,19.5,0,0 days,2024-01-31 12:00:00,274.42773
246,2024-01-31 18:00:00,1000.0,51.75,19.5,0,0 days,2024-01-31 18:00:00,277.9016
247,2024-01-31 18:00:00,925.0,51.75,19.5,0,0 days,2024-01-31 18:00:00,272.48218
248,2024-02-01 00:00:00,1000.0,51.75,19.5,0,0 days,2024-02-01 00:00:00,276.6963
249,2024-02-01 00:00:00,925.0,51.75,19.5,0,0 days,2024-02-01 00:00:00,271.6953
250,2024-02-01 06:00:00,1000.0,51.75,19.5,0,0 days,2024-02-01 06:00:00,276.27368
251,2024-02-01 06:00:00,925.0,51.75,19.5,0,0 days,2024-02-01 06:00:00,272.0232
252,2024-02-01 12:00:00,1000.0,51.75,19.5,0,0 days,2024-02-01 12:00:00,277.45825
253,2024-02-01 12:00:00,925.0,51.75,19.5,0,0 days,2024-02-01 12:00:00,272.56396
254,2024-02-01 18:00:00,1000.0,51.75,19.5,0,0 days,2024-02-01 18:00:00,277.21606
255,2024-02-01 18:00:00,925.0,51.75,19.5,0,0 days,2024-02-01 18:00:00,272.76782
256,2024-02-02 00:00:00,1000.0,51.75,19.5,0,0 days,2024-02-02 00:00:00,275.99536
257,2024-02-02 00:00:00,925.0,51.75,19.5,0,0 days,2024-02-02 00:00:00,271.85815
258,2024-02-02 06:00:00,1000.0,51.75,19.5,0,0 days,2024-02-02 06:00:00,275.09766
259,2024-02-02 06:00:00,925.0,51.75,19.5,0,0 days,2024-02-02 06:00:00,270.69067
260,2024-02-02 12:00:00,1000.0,51.75,19.5,0,0 days,2024-02-02 12:00:00,278.30005
261,2024-02-02 12:00:00,925.0,51.75,19.5,0,0 days,2024-02-02 12:00:00,272.45215
262,2024-02-02 18:00:00,1000.0,51.75,19.5,0,0 days,2024-02-02 18:00:00,276.96777
263,2024-02-02 18:00:00,925.0,51.75,19.5,0,0 days,2024-02-02 18:00:00,272.50073
264,2024-02-03 00:00:00,1000.0,51.75,19.5,0,0 days,2024-02-03 00:00:00,279.6267
265,2024-02-03 00:00:00,925.0,51.75,19.5,0,0 days,2024-02-03 00:00:00,275.28345
266,2024-02-03 06:00:00,1000.0,51.75,19.5,0,0 days,2024-02-03 06:00:00,280.7329
267,2024-02-03 06:00:00,925.0,51.75,19.5,0,0 days,2024-02-03 06:00:00,276.79028
268,2024-02-03 12:00:00,1000.0,51.75,19.5,0,0 days,2024-02-03 12:00:00,282.55005
269,2024-02-03 12:00:00,925.0,51.75,19.5,0,0 days,2024-02-03 12:00:00,278.16138
